ObjectId,SYSTEM_ID,DATE,PANELS_REPORTING_MICRO_INVERTER,WATTS,WATT_HOUR,KILOWATT_HOUR,COMMUNITY_NAME,FORWARD_SORTATION_AREA
206729,1012997,2021-01-10 10:05:00+00:00,38,46,4.0,0.004,Hammonds Plains,B3Z
206730,1012997,2021-01-10 10:09:59+00:00,38,31,3.0,0.003,Hammonds Plains,B3Z
206731,1012997,2021-01-10 10:15:00+00:00,38,32,3.0,0.003,Hammonds Plains,B3Z
206732,1012997,2021-01-10 10:20:00+00:00,38,32,3.0,0.003,Hammonds Plains,B3Z
206733,1012997,2021-01-10 10:25:00+00:00,38,26,2.0,0.002,Hammonds Plains,B3Z
206734,1012997,2021-01-10 10:30:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206735,1012997,2021-01-10 10:34:59+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206736,1012997,2021-01-10 10:40:00+00:00,38,26,2.0,0.002,Hammonds Plains,B3Z
206737,1012997,2021-01-10 10:44:59+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206738,1012997,2021-01-10 10:50:00+00:00,38,27,2.0,0.002,Hammonds Plains,B3Z
206739,1012997,2021-01-10 10:54:59+00:00,38,41,3.0,0.003,Hammonds Plains,B3Z
206740,1012997,2021-01-10 11:00:00+00:00,38,44,4.0,0.004,Hammonds Plains,B3Z
206741,1012997,2021-01-10 11:05:00+00:00,38,44,4.0,0.004,Hammonds Plains,B3Z
206742,1012997,2021-01-10 11:10:00+00:00,38,41,3.0,0.003,Hammonds Plains,B3Z
206743,1012997,2021-01-10 11:15:00+00:00,38,43,4.0,0.004,Hammonds Plains,B3Z
206744,1012997,2021-01-10 11:19:59+00:00,38,43,4.0,0.004,Hammonds Plains,B3Z
206745,1012997,2021-01-10 11:25:00+00:00,38,46,4.0,0.004,Hammonds Plains,B3Z
206746,1012997,2021-01-10 11:29:59+00:00,38,49,4.0,0.004,Hammonds Plains,B3Z
206747,1012997,2021-01-10 11:35:00+00:00,38,49,4.0,0.004,Hammonds Plains,B3Z
206748,1012997,2021-01-10 11:39:59+00:00,38,52,4.0,0.004,Hammonds Plains,B3Z
206749,1012997,2021-01-10 11:45:00+00:00,38,56,5.0,0.005,Hammonds Plains,B3Z
206750,1012997,2021-01-10 11:50:00+00:00,38,55,5.0,0.005,Hammonds Plains,B3Z
206751,1012997,2021-01-10 11:55:00+00:00,38,72,6.0,0.006,Hammonds Plains,B3Z
206752,1012997,2021-01-10 12:00:00+00:00,38,77,6.0,0.006,Hammonds Plains,B3Z
206753,1012997,2021-01-10 12:04:59+00:00,38,77,6.0,0.006,Hammonds Plains,B3Z
206754,1012997,2021-01-10 12:10:00+00:00,38,84,7.0,0.007,Hammonds Plains,B3Z
206755,1012997,2021-01-10 12:14:59+00:00,38,90,8.0,0.008,Hammonds Plains,B3Z
206756,1012997,2021-01-10 12:20:00+00:00,38,90,8.0,0.008,Hammonds Plains,B3Z
206757,1012997,2021-01-10 12:24:59+00:00,38,103,9.0,0.009,Hammonds Plains,B3Z
206758,1012997,2021-01-10 12:30:00+00:00,38,111,9.0,0.009,Hammonds Plains,B3Z
206759,1012997,2021-01-10 12:35:00+00:00,38,111,9.0,0.009,Hammonds Plains,B3Z
206760,1012997,2021-01-10 12:40:00+00:00,38,98,8.0,0.008,Hammonds Plains,B3Z
206761,1012997,2021-01-10 12:45:00+00:00,38,104,9.0,0.009,Hammonds Plains,B3Z
206762,1012997,2021-01-10 12:49:59+00:00,38,104,9.0,0.009,Hammonds Plains,B3Z
206763,1012997,2021-01-10 12:55:00+00:00,38,65,5.0,0.005,Hammonds Plains,B3Z
206764,1012997,2021-01-10 12:59:59+00:00,38,65,5.0,0.005,Hammonds Plains,B3Z
206765,1012997,2021-01-10 13:05:00+00:00,38,65,5.0,0.005,Hammonds Plains,B3Z
206766,1012997,2021-01-10 13:09:59+00:00,38,60,5.0,0.005,Hammonds Plains,B3Z
206767,1012997,2021-01-10 13:15:00+00:00,38,64,5.0,0.005,Hammonds Plains,B3Z
206768,1012997,2021-01-10 13:20:00+00:00,38,64,5.0,0.005,Hammonds Plains,B3Z
206769,1012997,2021-01-10 13:25:00+00:00,38,52,4.0,0.004,Hammonds Plains,B3Z
206770,1012997,2021-01-10 13:30:00+00:00,38,54,4.0,0.004,Hammonds Plains,B3Z
206771,1012997,2021-01-10 13:34:59+00:00,38,54,4.0,0.004,Hammonds Plains,B3Z
206772,1012997,2021-01-10 13:40:00+00:00,38,46,4.0,0.004,Hammonds Plains,B3Z
206773,1012997,2021-01-10 13:44:59+00:00,38,49,4.0,0.004,Hammonds Plains,B3Z
206774,1012997,2021-01-10 13:50:00+00:00,38,49,4.0,0.004,Hammonds Plains,B3Z
206775,1012997,2021-01-10 13:54:59+00:00,38,47,4.0,0.004,Hammonds Plains,B3Z
206776,1012997,2021-01-10 14:00:00+00:00,38,50,4.0,0.004,Hammonds Plains,B3Z
206777,1012997,2021-01-10 14:05:00+00:00,38,50,4.0,0.004,Hammonds Plains,B3Z
206778,1012997,2021-01-10 14:10:00+00:00,38,48,4.0,0.004,Hammonds Plains,B3Z
206779,1012997,2021-01-10 14:15:00+00:00,38,50,4.0,0.004,Hammonds Plains,B3Z
206780,1012997,2021-01-10 14:19:59+00:00,38,50,4.0,0.004,Hammonds Plains,B3Z
206781,1012997,2021-01-10 14:25:00+00:00,38,40,3.0,0.003,Hammonds Plains,B3Z
206782,1012997,2021-01-10 14:29:59+00:00,38,42,3.0,0.003,Hammonds Plains,B3Z
206783,1012997,2021-01-10 14:35:00+00:00,38,42,3.0,0.003,Hammonds Plains,B3Z
206784,1012997,2021-01-10 14:39:59+00:00,38,30,3.0,0.003,Hammonds Plains,B3Z
206785,1012997,2021-01-10 14:45:00+00:00,38,31,3.0,0.003,Hammonds Plains,B3Z
206786,1012997,2021-01-10 14:50:00+00:00,38,31,3.0,0.003,Hammonds Plains,B3Z
206787,1012997,2021-01-10 14:55:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206788,1012997,2021-01-10 15:00:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206789,1012997,2021-01-10 15:04:59+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206790,1012997,2021-01-10 15:10:00+00:00,38,21,2.0,0.002,Hammonds Plains,B3Z
206791,1012997,2021-01-10 15:14:59+00:00,38,22,2.0,0.002,Hammonds Plains,B3Z
206792,1012997,2021-01-10 15:20:00+00:00,38,22,2.0,0.002,Hammonds Plains,B3Z
206793,1012997,2021-01-10 15:24:59+00:00,38,10,1.0,0.001,Hammonds Plains,B3Z
206794,1012997,2021-01-10 15:30:00+00:00,33,8,1.0,0.001,Hammonds Plains,B3Z
206795,1012997,2021-01-10 15:35:00+00:00,33,8,1.0,0.001,Hammonds Plains,B3Z
206796,1012997,2021-01-10 15:40:00+00:00,33,3,0.0,0.0,Hammonds Plains,B3Z
206797,1012997,2021-01-10 15:45:00+00:00,4,2,0.0,0.0,Hammonds Plains,B3Z
206798,1012997,2021-01-10 15:49:59+00:00,4,2,0.0,0.0,Hammonds Plains,B3Z
206799,1012997,2021-01-11 08:19:59+00:00,1,0,0.0,0.0,Hammonds Plains,B3Z
206800,1012997,2021-01-11 08:25:00+00:00,3,0,0.0,0.0,Hammonds Plains,B3Z
